city,street,number,postal_code,state,lon,lat
Katowice,Leszczy,24,40-748,istniejacy,257799.6647,495266.6363
Katowice,Rzeczna,11,40-753,istniejacy,262723.3243,496525.8874
Katowice,Rzeczna,13,40-753,istniejacy,262723.489399999,496520.6695
Katowice,Rzeczna,15,40-753,istniejacy,262745.757300001,496560.2481
Katowice,Rzeczna,17,40-753,istniejacy,262750.549799999,496554.6828
Katowice,Rzeczna,19,40-753,istniejacy,262750.3323,496547.273
Katowice,Rzeczna,21,40-753,istniejacy,262750.327500001,496541.3747
Katowice,Rzeczna,23,40-753,istniejacy,262750.2985,496534.8071
Katowice,Rzeczna,25,40-753,istniejacy,262750.440199999,496528.2678
Katowice,Rzeczna,27,40-753,istniejacy,262767.9772,496555.7164
Katowice,Rzeczna,29,40-753,istniejacy,262774.101199999,496555.8107
Katowice,Feliksa Bocheńskiego,109,40-816,istniejacy,265434.7588,498852.0811
Katowice,Brzozowa,28a,40-170,istniejacy,267229.788699999,502223.5233
Katowice,Mysłowicka,20a,40-487,istniejacy,261907.791999999,504477.5632
Katowice,Poetów,15,40-558,istniejacy,262471.686799999,498740.1632
Katowice,Ziembowa,12,40-777,istniejacy,261826.945699999,495381.4348
Katowice,Brynicy,5,40-358,istniejacy,266451.6809,506757.5051
Katowice,Leszczy,26a,40-748,istniejacy,257824.3958,495251.4085
Katowice,Mysłowicka,82,40-453,istniejacy,262074.6743,504999.3891
Katowice,Kochłowicka,103,40-818,istniejacy,265306.1775,497859.2044
Katowice,Sokolska,24,40-086,istniejacy,266279.5153,501187.2949
Katowice,Kłodnicka,50,40-702,istniejacy,262237.777899999,498997.9724
Katowice,Kłodnicka,52,40-704,istniejacy,262250.3266,498919.9669
Katowice,Kłodnicka,67,40-705,istniejacy,262234.3847,498770.2663
Katowice,Kłodnicka,76,40-704,istniejacy,262287.467499999,498646.7237
Katowice,Kłodnicka,75,40-705,istniejacy,262237.3003,498636.1565
Katowice,Kłodnicka,77,40-705,istniejacy,262239.8664,498619.679
Katowice,Kłodnicka,78,40-704,istniejacy,262292.249399999,498617.6871
Katowice,Kłodnicka,79,40-705,istniejacy,262258.7601,498597.7469
Katowice,Kłodnicka,80,40-704,istniejacy,262297.2567,498588.7645
Katowice,Kłodnicka,81,40-705,istniejacy,262247.119100001,498572.4022
Katowice,Feliksa Bocheńskiego,103,40-816,istniejacy,265565.8902,498881.7065
Katowice,Rumiankowa,6a,40-631,istniejacy,260772.985300001,499915.6733
Katowice,Rolna,17,40-555,istniejacy,262638.7086,499338.1871
Katowice,Rolna,17a,40-555,istniejacy,262598.4705,499336.4837
Katowice,Rolna,17b,40-555,istniejacy,262633.2863,499286.6422
Katowice,Rolna,17c,40-555,istniejacy,262597.8595,499286.1669
Katowice,Rolna,28,40-555,istniejacy,262715.723200001,498800.1756
Katowice,Rolna,8a,40-555,istniejacy,262669.372199999,499481.2835
Katowice,Feliksa Bocheńskiego,147,40-816,istniejacy,265031.627599999,498639.6142
Katowice,Rolna,10d,40-555,istniejacy,262757.2742,499229.4913
Katowice,Rolna,10c,40-555,istniejacy,262741.377499999,499228.9042
Katowice,Rolna,10b,40-555,istniejacy,262726.3276,499234.7057
Katowice,Rolna,10a,40-555,istniejacy,262710.534,499233.8072
Katowice,Rolna,10,40-555,istniejacy,262704.5715,499221.1517
Katowice,Leszczy,45,40-748,istniejacy,257966.5436,495382.0306
Katowice,Feliksa Bocheńskiego,99C,40-816,istniejacy,265885.890000001,498784.4881
Katowice,Poetów,19,40-558,istniejacy,262467.486,498756.4241
Katowice,Rumiankowa,14,40-631,istniejacy,260709.8588,499930.1475
Katowice,Pszenna,2,40-630,istniejacy,260920.2169,500006.138
Katowice,Pszenna,4,40-630,istniejacy,260940.5003,500004.3803
Katowice,Pszenna,3,40-630,istniejacy,260916.3552,499970.9222
Katowice,Pszenna,5,40-630,prognozowany,260926.2773,499969.8549
Katowice,Pszenna,7,40-630,istniejacy,260942.5143,499987.6743
Katowice,Pszenna,9,40-630,istniejacy,260960.8946,499986.2358
Katowice,Pszenna,6,40-630,istniejacy,260958.382999999,500003.389
Katowice,Szeroka,21,40-231,istniejacy,265893.271500001,504107.5311
Katowice,Rolna,41,40-555,istniejacy,262656.752499999,499097.1555
Katowice,Brynicy,48,40-358,istniejacy,266736.8742,506768.554
Katowice,Sokolska,16a,40-086,istniejacy,266171.868100001,501152.0382
Katowice,Leszczy,32A,40-748,istniejacy,257882.2183,495210.1847
Katowice,Mysłowicka,26,40-487,istniejacy,261942.8992,504441.8364
Katowice,Leszczy,28b,40-748,prognozowany,257899.0515,495341.9271
Katowice,Pszenna,11,40-630,istniejacy,261004.8957,499978.2412
Katowice,Pszenna,8,40-630,istniejacy,260982.380100001,500020.7167
Katowice,Pszenna,12,40-630,istniejacy,261032.3397,500011.2259
Katowice,Pszenna,16,40-630,istniejacy,261072.1358,499993.3516
Katowice,Pszenna,18,40-630,istniejacy,261095.099400001,499989.5361
Katowice,Sokolska,26,40-086,istniejacy,266399.387,501096.805
Katowice,Strzałowa,1,40-805,istniejacy,263804.590299999,498509.4367
Katowice,Rolna,30,40-555,istniejacy,262714.909600001,498760.4053
Katowice,Macieja Jargonia,5,40-750,istniejacy,258218.7378,496113.8197
Katowice,Wspólna,12,40-684,istniejacy,259676.856899999,497094.9525
Katowice,Dąbrówki,4a,40-081,prognozowany,266128.161800001,500687.6146
Katowice,Pszenna,17,40-630,istniejacy,261072.3542,499973.127
Katowice,Gen. Józefa Longina Sowińskiego,46a,40-018,istniejacy,264280.8236,502515.3725
Katowice,Gen. Józefa Longina Sowińskiego,46b,40-018,istniejacy,264276.761499999,502484.5015
Katowice,Sokolska,10a,40-086,istniejacy,266086.0331,501070.9079
Katowice,Feliksa Bocheńskiego,125,40-816,istniejacy,265278.503900001,498815.084
Katowice,Poetów,29,40-558,istniejacy,262450.1527,498811.5877
Katowice,Poetów,31,40-558,istniejacy,262449.8147,498822.4047
Katowice,Poetów,4,40-558,istniejacy,262488.07,498783.0736
Katowice,Poetów,6,40-558,istniejacy,262487.665999999,498792.6285
Katowice,Strzałowa,15,40-805,istniejacy,263984.5329,498366.7863
Katowice,Strzałowa,17,40-805,istniejacy,263986.956,498360.0369
Katowice,Ziembowa,6,40-777,istniejacy,261886.4804,495375.2746
Katowice,Morwowa,4,40-171,istniejacy,267239.2193,502014.4044
Katowice,Rumiankowa,2,40-631,istniejacy,260803.219799999,499935.8705
Katowice,Rumiankowa,5,40-631,istniejacy,260801.930500001,499956.6578
Katowice,Rumiankowa,6,40-631,istniejacy,260775.165999999,499942.541
Katowice,Rumiankowa,8,40-631,istniejacy,260767.0899,499944.0997
Katowice,Rumiankowa,9,40-631,istniejacy,260758.3169,499964.6638
Katowice,Rumiankowa,12,40-631,istniejacy,260732.9638,499951.2894
Katowice,Rumiankowa,13,40-631,istniejacy,260724.358999999,499973.242
Katowice,Rumiankowa,16,40-631,istniejacy,260699.638499999,499958.7717
Katowice,Pomorska,8,40-732,istniejacy,261836.3298,497547.327
Katowice,Poetów,8,40-558,istniejacy,262484.4088,498802.2491
Katowice,Poetów,10,40-558,istniejacy,262484.203400001,498810.4784
Katowice,Poetów,12,40-558,istniejacy,262479.3532,498820.7622
Katowice,Poetów,14,40-558,istniejacy,262479.149599999,498828.7917
Katowice,Poetów,16,40-558,istniejacy,262478.7455,498837.683
Katowice,Poetów,18,40-558,istniejacy,262478.406099999,498849.4964
Katowice,Rolna,46,40-555,istniejacy,262722.320599999,498600.9658
Katowice,Rolna,46a,40-555,istniejacy,262731.0606,498602.2593
Katowice,Stefana Suberlaka,3,40-750,istniejacy,258432.4794,498112.9746
Katowice,Kłodnicka,83,40-705,istniejacy,262249.8528,498555.39
Katowice,Kłodnicka,82,40-704,istniejacy,262301.923599999,498560.408
Katowice,Kłodnicka,84,40-704,istniejacy,262306.932,498530.8058
Katowice,Stefana Suberlaka,16,40-750,istniejacy,258680.8334,498025.3728
Katowice,Stefana Suberlaka,3A,40-750,istniejacy,258426.190099999,498089.1502
Katowice,Kłodnicka,29d,40-703,istniejacy,262094.0166,499185.6048
Katowice,Wspólna,6,40-684,istniejacy,259720.7809,497088.2407
Katowice,Józefa Wolnego,3,40-857,istniejacy,266529.7706,499611.6916
Katowice,Mariana Sobańskiego,63a,40-685,istniejacy,260064.8014,497651.6081
Katowice,Rumiankowa,15,40-631,istniejacy,260689.6194,499980.3425
Katowice,Teresy,29,40-583,istniejacy,263162.441099999,499302.2054
Katowice,Leszczy,2,40-748,istniejacy,257668.018100001,495285.0186
Katowice,Leszczy,10,40-748,istniejacy,257760.3444,495292.5469
Katowice,Brynicy,7,40-358,istniejacy,266772.0989,506757.9746
Katowice,Wiklinowa,8,40-411,istniejacy,263491.705499999,506896.3435
Katowice,Mariana Sobańskiego,67a,40-685,istniejacy,260072.642000001,497583.8205
Katowice,Mariana Sobańskiego,72,40-685,istniejacy,260081.504000001,497540.3803
Katowice,Kłodnicka,6,40-702,istniejacy,262197.087300001,499419.899
Katowice,Kłodnicka,10,40-702,istniejacy,262191.060900001,499378.4048
Katowice,Kłodnicka,12,40-702,istniejacy,262190.8687,499359.2016
Katowice,Kłodnicka,9,40-703,istniejacy,262131.7568,499396.9253
Katowice,Kłodnicka,11,40-703,istniejacy,262141.272,499375.0894
Katowice,Mariana Sobańskiego,86,40-685,istniejacy,260095.1602,497415.7683
Katowice,Brynicy,4a,40-358,istniejacy,266453.911699999,506799.1424
Katowice,Leszczy,30,40-748,istniejacy,257858.833000001,495203.7961
Katowice,Gen. Józefa Longina Sowińskiego,2,40-018,istniejacy,264787.1687,502268.793
Katowice,Kłodnicka,29c,40-703,istniejacy,262113.085000001,499188.2332
Katowice,Teresy,15,40-583,istniejacy,263122.6635,499301.179
Katowice,Dąbrówki,2a,40-081,prognozowany,266069.282400001,500654.1448
Katowice,Macieja Jargonia,10a,40-750,istniejacy,258252.9243,496069.5795
Katowice,Pomorska,3,40-732,istniejacy,261911.252900001,497554.7934
Katowice,Pomorska,5,40-732,istniejacy,261891.617900001,497542.6757
Katowice,Pomorska,7,40-732,istniejacy,261875.3177,497534.7852
Katowice,Pomorska,2,40-732,istniejacy,261890.227499999,497576.7369
Katowice,Pomorska,4,40-732,istniejacy,261867.7612,497564.0388
Katowice,Pomorska,9,40-732,istniejacy,261857.5441,497524.0639
Katowice,Pomorska,11,40-732,istniejacy,261842.860099999,497515.7747
Katowice,Pomorska,13,40-732,istniejacy,261817.8551,497501.5681
Katowice,Pomorska,10,40-732,istniejacy,261813.529300001,497532.3966
Katowice,Kłodnicka,13,40-703,istniejacy,262151.0789,499357.9915
Katowice,Kłodnicka,9a,40-703,istniejacy,262100.7982,499386.3259
Katowice,Kłodnicka,15,40-703,istniejacy,262154.7918,499329.0445
Katowice,Kłodnicka,14,40-702,istniejacy,262193.9629,499338.5644
Katowice,Kłodnicka,16,40-702,istniejacy,262194.892200001,499331.2742
Katowice,Kłodnicka,19,40-703,istniejacy,262158.2719,499291.9056
Katowice,Rolna,7,40-555,istniejacy,262665.1018,499546.4613
Katowice,Rolna,21,40-555,istniejacy,262639.1523,499227.3378
Katowice,Rolna,23,40-555,istniejacy,262640.807600001,499210.9288
Katowice,Rolna,25,40-555,istniejacy,262644.722899999,499191.6598
Katowice,Rolna,27,40-555,istniejacy,262646.838500001,499171.9349
Katowice,Rolna,29,40-555,istniejacy,262643.544399999,499151.7507
Katowice,Rolna,14,40-555,istniejacy,262711.601600001,499157.364
Katowice,Rolna,43a,40-555,istniejacy,262669.0436,499015.7307
Katowice,Mysłowicka,67,40-452,istniejacy,262205.199100001,505313.0295
Katowice,Wierzbowa,2a,40-169,istniejacy,266972.9484,502038.1135
Katowice,Sokolska,25,40-086,istniejacy,266220.133400001,501435.331
Katowice,Wiklinowa,12,40-411,istniejacy,263468.281300001,506921.03
Katowice,Rolna,18,40-555,istniejacy,262714.5546,499074.1791
Katowice,Rolna,18a,40-555,istniejacy,262726.9673,499077.9725
Katowice,Rolna,18b,40-555,istniejacy,262742.934699999,499078.1297
Katowice,Rolna,18c,40-555,istniejacy,262757.9965,499079.0414
Katowice,Rolna,20,40-555,istniejacy,262715.8915,499040.9048
Katowice,Rolna,20a,40-555,istniejacy,262728.6997,499034.2847
Katowice,Rolna,20b,40-555,istniejacy,262744.510199999,499034.143
Katowice,Rolna,20c,40-555,istniejacy,262759.567199999,499034.0013
Katowice,Rolna,18d,40-555,istniejacy,262773.673,499073.0224
Katowice,Rolna,18e,40-555,istniejacy,262789.340500001,499073.1797
Katowice,Rolna,18f,40-555,istniejacy,262804.858200001,499073.186
Katowice,Rolna,18g,40-555,istniejacy,262829.707699999,499084.192
Katowice,Leszczy,32,40-748,istniejacy,257875.3188,495186.6985
Katowice,Leszczy,28,40-748,istniejacy,257856.677300001,495237.1287
Katowice,Wiklinowa,2,40-411,istniejacy,263518.1633,506859.3322
Katowice,Mysłowicka,84,40-453,wTrakcieBudowy,262131.4704,505201.7799
Katowice,Leszczy,13,40-748,istniejacy,257306.1976,495397.3318
Katowice,Leszczy,55,40-748,istniejacy,257926.976,495478.1179
Katowice,Pszenna,9A,40-630,wTrakcieBudowy,260973.929500001,499973.7637
Katowice,Macieja Jargonia,12,40-750,wTrakcieBudowy,258236.748,496089.2563
Katowice,Leszczy,36,40-748,istniejacy,257906.1664,495191.3748
Katowice,Macieja Jargonia,60,40-750,prognozowany,257928.716,496094.9466
Katowice,Macieja Jargonia,7,40-750,istniejacy,258191.7919,496115.6909
Katowice,Macieja Jargonia,48,40-750,prognozowany,257944.078,496144.3362
Katowice,Macieja Jargonia,56,40-750,prognozowany,257973.2489,496086.8176
Katowice,Macieja Jargonia,42,40-750,prognozowany,258035.873400001,496113.8356
Katowice,Macieja Jargonia,46,40-750,prognozowany,257967.462400001,496139.7314
Katowice,Macieja Jargonia,58,40-750,prognozowany,257950.5076,496090.7964
Katowice,Macieja Jargonia,50,40-750,prognozowany,257939.0101,496119.9937
Katowice,Macieja Jargonia,52,40-750,prognozowany,257962.072899999,496115.7019
Katowice,Macieja Jargonia,44,40-750,prognozowany,257989.0975,496135.4203
Katowice,Macieja Jargonia,54,40-750,prognozowany,257983.866699999,496111.393
Katowice,Macieja Jargonia,17,40-750,prognozowany,258032.5778,496146.6334
Katowice,Macieja Jargonia,29,40-750,prognozowany,257968.557700001,496200.0357
Katowice,Macieja Jargonia,23,40-750,prognozowany,257966.417300001,496170.3381
Katowice,Macieja Jargonia,27,40-750,prognozowany,257944.7421,496201.3029
Katowice,Macieja Jargonia,21,40-750,prognozowany,257985.829600001,496166.156
Katowice,Macieja Jargonia,25,40-750,prognozowany,257943.676100001,496174.3169
Katowice,Macieja Jargonia,19,40-750,prognozowany,258034.7415,496174.586
Katowice,Widok,10B,40-118,wTrakcieBudowy,267139.012499999,501046.2578
Katowice,Rolna,7A,40-555,istniejacy,262664.686899999,499518.2751
Katowice,Leszczy,53,40-748,wTrakcieBudowy,257930.0112,495452.6164
Katowice,Leszczy,21,40-750,istniejacy,257370.361300001,495369.9704
Katowice,Widok,13,40-118,istniejacy,266940.419299999,500891.2475
Katowice,Leszczy,21A,40-750,istniejacy,257379.490800001,495366.7582
Katowice,Leszczy,28A,40-748,prognozowany,257881.2696,495314.1413
Katowice,Szeroka,17,40-233,wTrakcieBudowy,265894.692299999,504182.7052
Katowice,Szeroka,19,40-233,wTrakcieBudowy,265893.071699999,504152.7374
Katowice,Leszczy,9B,40-748,istniejacy,257284.4235,495445.8711
Katowice,Leszczy,9A,40-748,istniejacy,257277.009400001,495428.8747
Katowice,Leszczy,9C,40-748,istniejacy,257292.877900001,495462.1938
Katowice,Leszczy,18A,40-748,istniejacy,257783.894200001,495440.4159
Katowice,Leszczy,41A,40-748,wTrakcieBudowy,258010.489600001,495326.4924
Katowice,Leszczy,39A,40-748,wTrakcieBudowy,257993.755799999,495302.6389
Katowice,Feliksa Bocheńskiego,66,40-847,wTrakcieBudowy,265781.295600001,498988.4036
Katowice,Sokolska,30,40-086,wTrakcieBudowy,266368.4987,501219.7584
Katowice,Sokolska,30A,40-086,wTrakcieBudowy,266396.6236,501155.9496
Katowice,Kłodnicka,66,40-704,wTrakcieBudowy,262252.049699999,498809.0992
Katowice,Leszczy,21B,40-750,istniejacy,257417.968599999,495379.2213
Katowice,Leszczy,21C,40-750,istniejacy,257422.050000001,495388.0077
Katowice,Malwy,16,40-748,istniejacy,257056.009400001,497648.6953
Katowice,Malwy,17,40-748,istniejacy,257051.2468,497666.5908
Katowice,Malwy,15,40-748,istniejacy,257014.9811,497669.2439
Katowice,Podchorążych,13,40-043,istniejacy,264814.116599999,501151.0108
Katowice,Malwy,13,40-748,istniejacy,256974.603,497669.689
Katowice,Malwy,7,40-748,istniejacy,256893.999299999,497671.6616
Katowice,Graniczna,8,40-017,istniejacy,265543.231799999,502542.8524
Katowice,Graniczna,11,40-017,istniejacy,265558.2631,502560.6945
Katowice,Graniczna,13,40-017,istniejacy,265542.468900001,502557.2505
Katowice,Graniczna,17a,40-017,istniejacy,265438.6567,502555.4984
Katowice,Graniczna,17c,40-017,istniejacy,265437.541300001,502600.6323
Katowice,Graniczna,19,40-017,istniejacy,265403.7983,502537.7981
Katowice,Jacka Koraszewskiego,24b,40-750,istniejacy,257275.878699999,499619.4448
Katowice,Jacka Koraszewskiego,24a,40-750,istniejacy,257264.335200001,499622.9008
Katowice,Jacka Koraszewskiego,24,40-750,istniejacy,257251.7633,499641.0404
Katowice,Jacka Koraszewskiego,22,40-750,istniejacy,257260.297800001,499659.4109
Katowice,Jacka Koraszewskiego,20,40-750,istniejacy,257265.2053,499676.2987
Katowice,Jacka Koraszewskiego,21,40-750,istniejacy,257240.3726,499666.9484
Katowice,Jacka Koraszewskiego,19,40-750,istniejacy,257245.341700001,499686.3233
Katowice,Romualda Pitery,1,40-309,istniejacy,267892.554099999,504623.5374
Katowice,Romualda Pitery,4,40-309,istniejacy,267995.8938,504574.851
Katowice,Romualda Pitery,6,40-309,istniejacy,268032.998500001,504556.7584
Katowice,Graniczna,25a,40-017,istniejacy,265353.919,502536.5479
Katowice,Graniczna,26,40-018,istniejacy,265285.075300001,502479.6614
Katowice,Graniczna,27,40-017,istniejacy,265283.4416,502512.6297
Katowice,Graniczna,29,40-017,istniejacy,265205.893300001,502495.1907
Katowice,Kamieńska,45,40-748,istniejacy,258313.037699999,496155.1353
Katowice,Jacka Koraszewskiego,17,40-750,istniejacy,257251.101199999,499703.5269
Katowice,Jacka Koraszewskiego,15,40-750,istniejacy,257257.019200001,499719.3862
Katowice,Jacka Koraszewskiego,13,40-750,istniejacy,257263.8058,499736.7789
Katowice,Jacka Koraszewskiego,11,40-750,istniejacy,257271.307499999,499754.9847
Katowice,Jacka Koraszewskiego,9,40-750,istniejacy,257277.948000001,499769.9349
Katowice,Jacka Koraszewskiego,7,40-750,istniejacy,257285.4091,499786.9239
Katowice,Jacka Koraszewskiego,5,40-750,istniejacy,257292.8192,499801.194
Katowice,Jacka Koraszewskiego,1a,40-750,istniejacy,257302.509199999,499821.7625
Katowice,Jacka Koraszewskiego,1,40-750,istniejacy,257310.301000001,499836.933
Katowice,Jacka Koraszewskiego,2,40-750,istniejacy,257328.911599999,499821.6428
Katowice,Jacka Koraszewskiego,4,40-750,istniejacy,257316.8979,499799.3449
Katowice,Jacka Koraszewskiego,21d,40-750,istniejacy,257223.551899999,499744.2225
Katowice,Studzienna,8,40-106,istniejacy,267621.8267,499902.2656
Katowice,Romualda Pitery,8,40-309,istniejacy,268084.9571,504597.1061
Katowice,Romualda Pitery,9,40-309,istniejacy,268068.738600001,504538.1698
Katowice,Romualda Pitery,10,40-309,prognozowany,268101.7468,504522.3088
Katowice,Kamieńska,34a,40-748,istniejacy,258072.0573,496443.2666
Katowice,Kamieńska,50,40-748,istniejacy,258296.5098,496234.1589
Katowice,Kamieńska,48,40-748,prognozowany,258276.112400001,496237.5482
Katowice,Kamieńska,42,40-748,istniejacy,258236.569800001,496281.0404
Katowice,Kamieńska,41,40-748,istniejacy,258183.2837,496284.1328
Katowice,Kamieńska,40a,40-748,istniejacy,258241.617000001,496314.5606
Katowice,Jacka Koraszewskiego,21c,40-750,istniejacy,257216.487600001,499726.0745
Katowice,Jacka Koraszewskiego,21b,40-750,istniejacy,257208.682499999,499697.209
Katowice,Jacka Koraszewskiego,21a,40-750,istniejacy,257202.573000001,499679.1068
Katowice,Jacka Koraszewskiego,21e,40-750,istniejacy,257185.1066,499754.4067
Katowice,Jacka Koraszewskiego,21f,40-750,istniejacy,257186.081800001,499740.4101
Katowice,Jacka Koraszewskiego,21g,40-750,istniejacy,257181.4131,499720.5173
Katowice,Jacka Koraszewskiego,21h,40-750,istniejacy,257175.634500001,499708.7141
Katowice,Jacka Koraszewskiego,21i,40-750,istniejacy,257173.5977,499695.2668
